source,term_id,term_name,p_value,intersection_size,intersection
GO:CC,GO:0005886,plasma membrane,1.77029429781379e-18,162,"dysc,ImpL2,Ac3,unc-5,MRP,CG5830,drpr,Mmp2,Tsp29Fb,InR,S,kek1,Fas3,plum,Ptp52F,rols,Slob,CG45263,Myo61F,bt,cac,Mtl,tkv,CG33181,Rac2,Syt4,rho-4,dpr6,uzip,Zasp52,CG42541,CG13506,18w,Hydr2,Syn2,Gli,Ncc69,sog,mesh,Shawl,Fas1,fax,loco,Ir40a,NaPi-III,lbm,Pli,hh,pk,CAH2,Nrx-1,Lrt,Snap25,Ekar,CG34357,Prip,sdt,atilla,blot,Mec2,Or19b,rst,kirre,Or56a,Gr64a,CG10738,CG3036,Lac,kek2,tipE,CG1090,Drip,Inx2,Tollo,CG4797,Eip63F-1,kek4,Tsp74F,SPR,Ten-a,qvr,shakB,CG17636,CG34353,5-HT7,NtR,Duox,CG14275,Ca-Ma2d,wus,CG11426,Gfrl,CadN2,CG4607,Irk1,Gr64f,CG10339,dpr17,CG30103,Rh2,Tsp2A,zyd,Gat,scaf,Ddr,Nepl18,Reck,dpr11,Pzl,Ank2,Ac78C,CG7781,Sytalpha,CG9864,CG4476,jp,dpr15,bark,CG32447,Cad96Ca,grnd,Alp4,Fur1,Ptr,Octalpha2R,Cad86C,ptc,CAH9,if,CG15096,CG40006,nAChRalpha4,ave,Pkcdelta,Dscam3,dpr9,Alk,melt,DIP-lambda,Nepl21,Mipp1,smog,tutl,CG14605,CG32812,CG10939,chas,CG34383,pen-2,htl,fs(1)N,CG3526,CG43795,RabX2,dpr13,CG6739,X11Lbeta,CG3104,mGluR,Nox,Toll-9,Gr94a"
GO:CC,GO:0016020,membrane,8.678178667038466e-11,289,"spz,kon,dysc,ImpL2,Ac3,Arc1,unc-5,MRP,Coq9,CG5830,CG1941,drpr,rdog,tinc,CG45782,toc,Mmp2,Tsp29Fb,InR,S,kek1,cd,Fas3,FucTA,Ugt37A3,plum,Ptp52F,rols,dsd,Fhos,Slob,side-V,CG45263,CG2064,Myo61F,bt,cac,Mtl,upd3,Col4a1,tkv,CG33181,Rac2,Syt4,rho-4,dpr6,CG13300,uzip,vkg,Zasp52,CG42541,CG13506,side,NTPase,18w,Hydr2,Syn2,Rab32,CG17574,Gli,Ncc69,Cyp6a17,sog,mesh,Ugt301D1,Shawl,CG15211,NKCC,Spn77Bb,rdo,Fas1,SP1173,Asph,Lnpk,fax,loco,Ir40a,Arc2,NaPi-III,lbm,Pli,Rab9,CG7888,CG34355,CG34194,CG42392,hh,CG42327,pk,CG8051,CAH2,Nrx-1,Lrt,CG6231,Snap25,Ekar,CG34357,CG9270,Prip,Ugt37C2,sdt,atilla,blot,Mec2,Cyp6d2,Or19b,rst,kirre,Or56a,CG13704,CG4250,CG42566,na,Gr64a,CG34120,CG10738,CG3036,CG4741,Lac,CG9171,kek2,tipE,CG11353,CG3156,CG1090,Cyp6a22,drd,PIG-Wb,Drip,Inx2,CG32512,CG31869,Tollo,CG4797,Eip63F-1,rho,kek4,l(2)01289,Tsp74F,SPR,CG12974,Ten-a,qvr,CG5050,shakB,CG17636,sbm,CG34353,smal,5-HT7,NtR,Cyp12a5,CG9657,Duox,CG14275,CG13284,CNMaR,CG4702,Ca-Ma2d,wus,CG11426,Gfrl,CG14439,CadN2,CG4607,Fili,Irk1,Gr64f,CG10339,NijA,dpr17,CG4341,CG18605,CG30103,Syn,Rh2,Tsp2A,Glut1,CG40472,tgy,CG43672,zyd,CG33331,Gat,scaf,Ddr,Nepl18,Reck,CG42346,dpr11,CG12038,Pzl,Kua,Ank2,Ac78C,nemy,CG7781,Sytalpha,Cyp4s3,CG9864,Dgat2,CG2187,CG4476,CG9109,jp,dpr15,bark,CG3328,CG32447,CG34181,Cad96Ca,CG4562,CG43647,Cyp12c1,grnd,Alp4,Fur1,Ugt49C1,Ptr,CG17684,Octalpha2R,CG12699,MCU,Cad86C,shd,ptc,CG32081,ATPsynepsilonL,CAH9,if,CG16799,CG10352,CG15096,CG3168,CG30184,CG40006,nAChRalpha4,Frq1,Hs3st-A,CG33774,ave,Pkcdelta,Cyp28a5,Dscam3,dpr9,Ir94b,bru1,Alk,melt,CG15695,CG14238,CG43646,DIP-lambda,Nepl21,Mipp1,CG42825,smog,tutl,CG14605,CG32812,Cyt-c1L,CG10939,CG16798,chas,CG34383,CG31198,pen-2,CG7896,CG12194,htl,fs(1)N,SdhBL,CG3526,CG1358,CG43795,CG12929,CG34027,Elo68alpha,RabX2,dpr13,CG6739,X11Lbeta,spok,CG3104,fa2h,mGluR,Nox,Toll-9,Gr94a"
GO:CC,GO:0031226,intrinsic component of plasma membrane,8.417951629637215e-9,62,"Ac3,MRP,Tsp29Fb,InR,kek1,Fas3,plum,Ptp52F,CG45263,tkv,rho-4,Gli,Shawl,NaPi-III,lbm,CAH2,Nrx-1,CG34357,rst,kirre,CG10738,kek2,tipE,CG1090,CG4797,kek4,Tsp74F,5-HT7,NtR,Duox,CG11426,Gfrl,CadN2,CG4607,CG10339,dpr17,Rh2,Tsp2A,zyd,Ddr,dpr11,Ac78C,CG32447,Cad96Ca,Octalpha2R,Cad86C,ptc,if,nAChRalpha4,Dscam3,dpr9,Alk,DIP-lambda,Mipp1,smog,tutl,CG14605,htl,dpr13,mGluR,Nox,Toll-9"
GO:CC,GO:0031224,intrinsic component of membrane,1.9787544217788587e-8,223,"spz,kon,Ac3,unc-5,MRP,CG1941,drpr,rdog,tinc,CG45782,Mmp2,Tsp29Fb,InR,S,kek1,cd,Fas3,FucTA,Ugt37A3,plum,Ptp52F,dsd,Fhos,Slob,side-V,CG45263,CG2064,cac,upd3,tkv,CG33181,Syt4,rho-4,CG13300,uzip,side,NTPase,18w,Hydr2,CG17574,Gli,Ncc69,sog,mesh,Ugt301D1,Shawl,CG15211,NKCC,Spn77Bb,rdo,Fas1,SP1173,Asph,Lnpk,Ir40a,NaPi-III,lbm,CG7888,CG34355,CG34194,CG42392,CG42327,CG8051,CAH2,Nrx-1,Lrt,CG6231,Ekar,CG34357,CG9270,Prip,Ugt37C2,atilla,blot,Mec2,Or19b,rst,kirre,Or56a,CG13704,CG42566,na,Gr64a,CG34120,CG10738,CG3036,CG4741,Lac,CG9171,kek2,tipE,CG11353,CG3156,CG1090,drd,PIG-Wb,Drip,Inx2,CG32512,CG31869,Tollo,CG4797,rho,kek4,l(2)01289,Tsp74F,SPR,CG12974,Ten-a,qvr,CG5050,shakB,CG17636,sbm,smal,5-HT7,NtR,CG9657,Duox,CG14275,CG13284,CNMaR,CG4702,Ca-Ma2d,wus,CG11426,Gfrl,CG14439,CadN2,CG4607,Fili,Irk1,Gr64f,CG10339,NijA,dpr17,CG4341,CG30103,Rh2,Tsp2A,Glut1,tgy,CG43672,zyd,Gat,Ddr,CG42346,dpr11,CG12038,Pzl,Kua,Ac78C,nemy,CG7781,Sytalpha,CG9864,Dgat2,CG2187,CG4476,CG9109,jp,bark,CG3328,CG32447,CG34181,Cad96Ca,CG4562,CG43647,grnd,Alp4,Fur1,Ugt49C1,Ptr,CG17684,Octalpha2R,CG12699,MCU,Cad86C,ptc,CG32081,if,CG16799,CG10352,CG15096,CG3168,CG30184,CG40006,nAChRalpha4,Hs3st-A,CG33774,Dscam3,dpr9,Ir94b,Alk,CG15695,CG14238,CG43646,DIP-lambda,Mipp1,CG42825,smog,tutl,CG14605,Cyt-c1L,CG16798,CG31198,pen-2,CG7896,CG12194,htl,CG1358,CG43795,CG12929,CG34027,Elo68alpha,dpr13,CG6739,spok,fa2h,mGluR,Nox,Toll-9,Gr94a"
GO:CC,GO:0005887,integral component of plasma membrane,4.238325115614587e-8,59,"Ac3,MRP,Tsp29Fb,InR,kek1,Fas3,plum,Ptp52F,CG45263,tkv,rho-4,Gli,Shawl,NaPi-III,lbm,Nrx-1,CG34357,rst,kirre,CG10738,kek2,tipE,CG1090,CG4797,kek4,Tsp74F,5-HT7,NtR,Duox,CG11426,CadN2,CG4607,CG10339,dpr17,Rh2,Tsp2A,zyd,Ddr,dpr11,Ac78C,CG32447,Cad96Ca,Octalpha2R,Cad86C,ptc,if,nAChRalpha4,Dscam3,dpr9,Alk,DIP-lambda,smog,tutl,CG14605,htl,dpr13,mGluR,Nox,Toll-9"
GO:CC,GO:0016021,integral component of membrane,3.386352158959748e-7,215,"spz,kon,Ac3,unc-5,MRP,CG1941,drpr,rdog,tinc,CG45782,Mmp2,Tsp29Fb,InR,S,kek1,cd,Fas3,FucTA,Ugt37A3,plum,Ptp52F,dsd,Fhos,Slob,side-V,CG45263,CG2064,cac,upd3,tkv,CG33181,Syt4,rho-4,CG13300,uzip,side,NTPase,18w,Hydr2,CG17574,Gli,Ncc69,sog,mesh,Ugt301D1,Shawl,CG15211,NKCC,Spn77Bb,rdo,SP1173,Asph,Lnpk,Ir40a,NaPi-III,lbm,CG7888,CG34355,CG34194,CG42392,CG42327,CG8051,Nrx-1,Lrt,CG6231,Ekar,CG34357,CG9270,Prip,Ugt37C2,blot,Mec2,Or19b,rst,kirre,Or56a,CG13704,CG42566,na,Gr64a,CG34120,CG10738,CG3036,CG4741,CG9171,kek2,tipE,CG11353,CG3156,CG1090,drd,PIG-Wb,Drip,Inx2,CG32512,CG31869,Tollo,CG4797,rho,kek4,l(2)01289,Tsp74F,SPR,CG12974,Ten-a,CG5050,shakB,CG17636,sbm,smal,5-HT7,NtR,CG9657,Duox,CG13284,CNMaR,CG4702,Ca-Ma2d,wus,CG11426,CG14439,CadN2,CG4607,Fili,Irk1,Gr64f,CG10339,NijA,dpr17,CG4341,CG30103,Rh2,Tsp2A,Glut1,tgy,CG43672,zyd,Gat,Ddr,CG42346,dpr11,CG12038,Pzl,Kua,Ac78C,nemy,CG7781,Sytalpha,CG9864,Dgat2,CG2187,CG4476,CG9109,jp,bark,CG3328,CG32447,CG34181,Cad96Ca,CG4562,CG43647,grnd,Alp4,Fur1,Ugt49C1,Ptr,CG17684,Octalpha2R,CG12699,MCU,Cad86C,ptc,CG32081,if,CG16799,CG10352,CG15096,CG3168,CG30184,CG40006,nAChRalpha4,Hs3st-A,CG33774,Dscam3,dpr9,Ir94b,Alk,CG15695,CG14238,CG43646,DIP-lambda,CG42825,smog,tutl,CG14605,Cyt-c1L,CG16798,CG31198,pen-2,CG7896,CG12194,htl,CG1358,CG43795,CG12929,CG34027,Elo68alpha,dpr13,CG6739,spok,fa2h,mGluR,Nox,Toll-9,Gr94a"
GO:CC,GO:0030054,cell junction,4.448285271147967e-5,56,"kon,dysc,bbg,Arc1,drpr,Fas3,plum,rols,Slob,CG45263,cac,tkv,Syt4,Zasp52,Rab32,RhoGAP100F,Gli,mesh,lbm,Rab9,futsch,Nrx-1,Lrt,Snap25,Ekar,sdt,Mec2,rst,kirre,na,Lac,Inx2,Ten-a,shakB,smal,5-HT7,NtR,Rbp,CG10339,Syn,Tsp2A,Ank2,Sytalpha,bark,Cad86C,if,mtg,nAChRalpha4,Frq1,Alk,Mipp1,chas,htl,CG3526,RabX2,X11Lbeta"
GO:CC,GO:0045177,apical part of cell,6.403884901518437e-5,25,"bbg,kek1,fry,rols,Traf4,cac,Syt4,Zasp52,RhoGEF64C,loco,sdt,rst,kirre,upd1,Inx2,Tollo,rho,sano,scaf,Cad96Ca,grnd,if,Mipp1,CG10939,chas"
GO:CC,GO:0070161,anchoring junction,2.652979647497343e-4,23,"kon,bbg,Fas3,plum,rols,CG45263,Zasp52,Gli,mesh,Lrt,sdt,Mec2,rst,kirre,Lac,Inx2,shakB,smal,Tsp2A,bark,Cad86C,if,chas"
GO:CC,GO:0016324,apical plasma membrane,7.893794305690971e-4,16,"kek1,rols,cac,Syt4,loco,sdt,rst,kirre,Inx2,Tollo,scaf,grnd,if,Mipp1,CG10939,chas"
GO:CC,GO:0043005,neuron projection,0.0019584234304206877,45,"dysc,ImpL2,drpr,Mmp2,InR,fry,plum,tau,NetB,CLIP-190,Syt4,dpr6,CG13506,Shawl,unc-104,futsch,pk,Nrx-1,Snap25,blot,Or19b,Or56a,na,Lac,Ten-a,CG34353,5-HT7,NtR,dpr17,Syn,Gat,dpr11,Ank2,dpr15,mtg,nAChRalpha4,Dscam3,dpr9,Alk,DIP-lambda,tutl,sn,dpr13,X11Lbeta,Gr94a"
GO:CC,GO:0098590,plasma membrane region,0.0019584234304206877,36,"drpr,kek1,Fas3,rols,cac,Syt4,dpr6,Zasp52,mesh,Shawl,loco,Nrx-1,Ekar,sdt,Or19b,rst,kirre,Or56a,Inx2,Tollo,Ten-a,dpr17,Tsp2A,scaf,dpr11,Ank2,dpr15,grnd,ptc,if,nAChRalpha4,dpr9,Mipp1,CG10939,chas,dpr13"
GO:CC,GO:0009897,external side of plasma membrane,0.002045196167124262,6,"Mmp2,CAH2,qvr,Gfrl,Mipp1,fs(1)N"
GO:CC,GO:0005911,cell-cell junction,0.0022167787826488697,18,"bbg,Fas3,plum,rols,CG45263,Zasp52,Gli,mesh,sdt,Mec2,rst,kirre,Lac,Inx2,shakB,Tsp2A,bark,Cad86C"
GO:CC,GO:0042995,cell projection,0.0023786602736834577,60,"dysc,ImpL2,drpr,Mmp2,InR,bnl,cnn,fry,plum,tau,NetB,Myo61F,CLIP-190,tkv,Rac2,Syt4,dpr6,CG13506,Hydr2,Shawl,unc-104,futsch,pk,Nrx-1,Snap25,blot,Or19b,Or56a,na,Lac,Ten-a,l(2)41Ab,CG34353,5-HT7,NtR,Dhc98D,dpr17,Syn,CG13168,Gat,dpr11,Ank2,rempA,dpr15,CG13972,ptc,mtg,nAChRalpha4,y,Dscam3,dpr9,Alk,DIP-lambda,Mipp1,tutl,CG3339,sn,dpr13,X11Lbeta,Gr94a"
GO:CC,GO:0120025,plasma membrane bounded cell projection,0.002847991851638576,59,"dysc,ImpL2,drpr,Mmp2,InR,bnl,cnn,fry,plum,tau,NetB,Myo61F,CLIP-190,tkv,Syt4,dpr6,CG13506,Hydr2,Shawl,unc-104,futsch,pk,Nrx-1,Snap25,blot,Or19b,Or56a,na,Lac,Ten-a,l(2)41Ab,CG34353,5-HT7,NtR,Dhc98D,dpr17,Syn,CG13168,Gat,dpr11,Ank2,rempA,dpr15,CG13972,ptc,mtg,nAChRalpha4,y,Dscam3,dpr9,Alk,DIP-lambda,Mipp1,tutl,CG3339,sn,dpr13,X11Lbeta,Gr94a"
GO:CC,GO:0005918,septate junction,0.003192833657513158,8,"bbg,Fas3,Gli,mesh,sdt,Lac,Tsp2A,bark"
GO:CC,GO:0009986,cell surface,0.003446504695764741,13,"Mmp2,rols,Gli,CAH2,kirre,qvr,Gfrl,CadN2,CG10339,Alp4,Mipp1,fs(1)N,Toll-9"
GO:CC,GO:0070160,tight junction,0.011299803942556046,8,"bbg,Fas3,Gli,mesh,sdt,Lac,Tsp2A,bark"
GO:CC,GO:0043296,apical junction complex,0.011299803942556046,10,"bbg,Fas3,Zasp52,Gli,mesh,sdt,Lac,Tsp2A,bark,Cad86C"
GO:CC,GO:0030424,axon,0.019760608706068213,26,"ImpL2,drpr,InR,fry,plum,tau,NetB,CLIP-190,Syt4,CG13506,Shawl,unc-104,futsch,pk,Nrx-1,Snap25,na,Ten-a,CG34353,Syn,Ank2,mtg,Dscam3,Alk,tutl,Gr94a"
GO:CC,GO:0031225,anchored component of membrane,0.019760608706068213,9,"Fas1,atilla,Lac,qvr,CG14275,Gfrl,CG7781,Alp4,Mipp1"
GO:CC,GO:0031674,I band,0.030175783926500492,8,"kon,rols,zormin,bt,Lmpt,Zasp52,sls,Hsp67Bc"
GO:CC,GO:0031233,intrinsic component of external side of plasma membrane,0.03668340987573246,3,"CAH2,Gfrl,Mipp1"
GO:CC,GO:0070419,nonhomologous end joining complex,0.03716008257257223,2,"DNAlig4,CG3448"
GO:CC,GO:0043020,NADPH oxidase complex,0.03716008257257223,2,"Duox,Nox"
GO:CC,GO:0005958,DNA-dependent protein kinase-DNA ligase 4 complex,0.03716008257257223,2,"DNAlig4,CG3448"
GO:CC,GO:0032807,DNA ligase IV complex,0.03716008257257223,2,"DNAlig4,CG3448"
GO:CC,GO:0005615,extracellular space,0.04579742190948566,54,"ths,spz,Sema2b,ImpL2,Lsp1gamma,CG10433,Mmp2,CG14457,Swim,bnl,upd3,Col4a1,CG10663,vkg,sog,mesh,Spn77Ba,Spn77Bb,Fas1,pyr,Spn77Bc,hh,upd1,CG15080,kek4,PGRP-SD,CG18417,Fili,Ilp6,Cht4,NLaz,scaf,nec,Nplp1,CG32379,CG31469,Fst,Alp4,ltl,betaTry,Cht5,CG16799,mtg,CG42326,Acp53C14b,CG7142,epsilonTry,Mipp1,CG31296,CCHa2,Pde1c,Listericin,SPH93,AstA"
GO:CC,GO:0043235,receptor complex,0.04747633182018451,10,"InR,tkv,Gfrl,Ddr,Cad96Ca,if,nAChRalpha4,Alk,htl,mGluR"
GO:CC,GO:0005920,smooth septate junction,0.04838560044788126,3,"Fas3,mesh,Tsp2A"
GO:MF,GO:0004364,glutathione transferase activity,6.158442109568214e-4,12,"GstD5,GstD9,GstE6,GstE7,GstD2,GstE10,GstD4,GstE8,GstE3,GstE9,GstD6,GstE2"
GO:MF,GO:0050839,cell adhesion molecule binding,0.0011408621690191768,14,"ImpL2,Fas3,plum,rols,CG45263,Fas1,rst,kirre,CG15080,CG17211,Gfrl,CadN2,Dscam3,tutl"
GO:MF,GO:0060089,molecular transducer activity,0.001487565656209377,43,"unc-5,InR,Ptp52F,tkv,CG13506,18w,Gli,Ir40a,Ekar,CG34357,Or19b,Or56a,Gr64a,CG10738,PGRP-SD,SPR,shakB,CG34353,5-HT7,NtR,CNMaR,Gfrl,Gr64f,CG10339,Rh2,Hr38,Ddr,Hr4,Hr3,tll,CG32447,Cad96Ca,grnd,Octalpha2R,ptc,nAChRalpha4,Alk,smog,htl,CG43795,mGluR,Toll-9,Gr94a"
GO:MF,GO:0038023,signaling receptor activity,0.001487565656209377,43,"unc-5,InR,Ptp52F,tkv,CG13506,18w,Gli,Ir40a,Ekar,CG34357,Or19b,Or56a,Gr64a,CG10738,PGRP-SD,SPR,shakB,CG34353,5-HT7,NtR,CNMaR,Gfrl,Gr64f,CG10339,Rh2,Hr38,Ddr,Hr4,Hr3,tll,CG32447,Cad96Ca,grnd,Octalpha2R,ptc,nAChRalpha4,Alk,smog,htl,CG43795,mGluR,Toll-9,Gr94a"
GO:MF,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",0.024973022312181917,12,"GstD5,GstD9,GstE6,GstE7,GstD2,GstE10,GstD4,GstE8,GstE3,GstE9,GstD6,GstE2"
GO:MF,GO:0015293,symporter activity,0.04636288805641126,13,"CG45782,Ncc69,NKCC,NaPi-III,blot,CG1090,CG4797,CG9657,CG4607,Gat,CG2187,CG4476,CG14605"
HP,HP:0001692,Atrial arrhythmia,7.01198251969835e-4,14,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,Irk1,GstE8,GstE3,GstE9,CG4562,GstE2,scro"
HP,HP:0003450,Axonal regeneration,0.0012113770503249502,8,"GstE6,GstE7,GstE10,GstE8,GstE3,jp,GstE9,GstE2"
HP,HP:0008443,Spinal deformities,0.0012113770503249502,11,"GstE6,GstE7,Snap25,CG9171,GstE10,CG9657,GstE8,GstE3,CG2187,GstE9,GstE2"
HP,HP:0003378,Axonal degeneration/regeneration,0.003104615974860112,8,"Ncc69,GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0001634,Mitral valve prolapse,0.003104615974860112,13,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,GstE8,GstE3,Ank2,GstE9,CG4562,GstE2"
HP,HP:0003400,Basal lamina onion bulb formation,0.003104615974860112,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0003382,Hypertrophic nerve changes,0.003104615974860112,8,"GstE6,GstE7,CG4250,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0002505,Progressive inability to walk,0.0036064722456659796,13,"bt,GstE6,GstE7,CG9171,GstE10,GstE8,GstE3,blanks,CG12493,GstE9,GstE2,SdhBL,fa2h"
HP,HP:0001604,Vocal cord paresis,0.0036886800602667835,9,"GstE6,GstE7,GstE10,CG9657,GstE8,GstE3,CG2187,GstE9,GstE2"
HP,HP:0005781,Contractures of the large joints,0.0036886800602667835,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0008568,Vestibular areflexia,0.003998408656830803,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0003387,Decreased number of large peripheral myelinated nerve fibers,0.003998408656830803,9,"GstE6,GstE7,GstE10,GstE8,Nepl18,GstE3,GstE9,GstE2,Nepl21"
HP,HP:0003380,Decreased number of peripheral myelinated nerve fibers,0.003998408656830803,11,"GstE6,hh,GstE7,GstE10,GstE8,Nepl18,GstE3,jp,GstE9,GstE2,Nepl21"
HP,HP:0001633,Abnormal mitral valve morphology,0.004475972401473512,14,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,GstE8,GstE3,Ank2,GstE9,CG4562,GstE2,scro"
HP,HP:0007182,Peripheral hypomyelination,0.004475972401473512,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0007670,Abnormal vestibulo-ocular reflex,0.004475972401473512,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0005462,Calcification of falx cerebri,0.004475972401473512,6,"MRP,rdog,CG9270,CG4562,Ptr,ptc"
HP,HP:0003431,Decreased motor nerve conduction velocity,0.004475972401473512,12,"Ncc69,GstE6,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2"
HP,HP:0006705,Abnormal atrioventricular valve morphology,0.004557627486701787,15,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,GstE8,GstE3,Ank2,GstE9,CG3328,CG4562,GstE2,scro"
HP,HP:0001425,Heterogeneous,0.004557627486701787,24,"MRP,rdog,tkv,vkg,Ncc69,GstE6,hh,GstE7,CG9270,CG4250,CG34120,CG9171,GstE10,Irk1,Cht4,GstE8,GstE3,jp,GstE9,CG4562,Ptr,GstE2,ptc,ave"
HP,HP:0003130,Abnormal peripheral myelination,0.004557627486701787,15,"Ncc69,GstE6,Mocs1,hh,GstE7,CG4250,GstE10,GstE8,Nepl18,GstE3,jp,GstE9,GstE2,Nepl21,fa2h"
HP,HP:0009800,Maternal diabetes,0.004647788189169745,9,"MRP,rdog,Ncc69,hth,CG9270,CG4562,Ptr,ptc,scro"
HP,HP:0040131,Abnormal motor nerve conduction velocity,0.004647788189169745,12,"Ncc69,GstE6,GstE7,CG4250,na,GstE10,GstE8,GstE3,jp,GstE9,GstE2,Sodh-2"
HP,HP:0005115,Supraventricular arrhythmia,0.004647788189169745,14,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,Irk1,GstE8,GstE3,GstE9,CG4562,GstE2,scro"
HP,HP:0045058,Abnormality of the testis size,0.0047450943981865905,19,"MRP,rdog,GstE6,spn-E,ush,CG18213,GstE7,CG9270,Rev7,CG9171,GstE10,Irk1,GstE8,GstE3,Cyp4s3,GstE9,CG4562,GstE2,acj6"
HP,HP:0001640,Cardiomegaly,0.0047450943981865905,15,"MRP,rdog,bt,GstE6,GstE7,CG9270,GstE10,GstE8,GstE3,blanks,CG12493,GstE9,CG4562,GstE2,CG15096"
HP,HP:0000006,Autosomal dominant inheritance,0.00551335219047563,72,"GLS,MRP,rdog,twz,NetB,bt,tkv,Rac2,vkg,jumu,CG13506,Ncc69,CG30496,GstE6,Fas1,hth,ush,slbo,NaPi-III,CG7888,CG34355,GstE7,CG8051,Snap25,CG9270,CG4250,na,CG34120,Lac,GstE10,CG9657,CG18417,Irk1,Cht4,CG18605,Hr38,GstE8,Nepl18,GstE3,Ank2,org-1,blanks,Cyp4s3,CG12493,CG2187,jp,CG32379,GstE9,CG3328,CG4562,Alp4,Ptr,GstE2,ptc,CG32081,CG16799,CG15096,CG15262,ave,Pkcdelta,acj6,Nepl21,Mipp1,Mal-A7,CG10939,pen-2,sn,CG15306,scro,SdhBL,Elo68alpha,Mal-A8"
HP,HP:0006915,Inability to walk by childhood/adolescence,0.0055736662570739885,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0003457,EMG abnormality,0.005895315452895606,21,"MRP,rdog,bt,Ncc69,GstE6,hth,GstE7,Snap25,CG9270,na,CG9171,GstE10,CG9657,GstE8,GstE3,CG2187,GstE9,CG4562,Ptr,GstE2,ptc"
HP,HP:0004749,Atrial flutter,0.006021360514725358,8,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2,scro"
HP,HP:0002460,Distal muscle weakness,0.006194364945605573,20,"bt,GstE6,CG2017,hh,GstE7,Snap25,CG4250,GstE10,CG9657,GstE8,Nepl18,GstE3,CG2187,jp,GstE9,GstE2,Sodh-2,Nepl21,CG32812,Elo68alpha"
HP,HP:0010653,Abnormality of the falx cerebri,0.009138190602611894,7,"MRP,rdog,hth,CG9270,CG4562,Ptr,ptc"
HP,HP:0001178,Ulnar claw,0.010866319348789927,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0010652,Abnormal dura mater morphology,0.010866319348789927,7,"MRP,rdog,hth,CG9270,CG4562,Ptr,ptc"
HP,HP:0004934,Vascular calcification,0.010866319348789927,9,"MRP,rdog,NaPi-III,CG9270,CG30103,blanks,CG12493,CG4562,scro"
HP,HP:0003207,Arterial calcification,0.010866319348789927,9,"MRP,rdog,NaPi-III,CG9270,CG30103,blanks,CG12493,CG4562,scro"
HP,HP:0009894,Thickened ears,0.011497828258108736,6,"MRP,rdog,CG9270,CG4562,Ptr,ptc"
HP,HP:0003383,Onion bulb formation,0.012503405584703246,9,"Ncc69,GstE6,GstE7,CG4250,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0003678,Rapidly progressive,0.01286844424037412,10,"GstE6,GstE7,Mec2,GstE10,Naxe,GstE8,GstE3,GstE9,GstE2,CG40006"
HP,HP:0002514,Cerebral calcification,0.013582516290986484,13,"MRP,rdog,tkv,Ncc69,NaPi-III,CG8051,CG9270,blanks,CG12493,CG4562,Ptr,ptc,CG11899"
HP,HP:0004757,Paroxysmal atrial fibrillation,0.018561899998919516,5,"MRP,rdog,CG9270,Irk1,CG4562"
HP,HP:0011915,Cardiovascular calcification,0.01957703032495629,9,"MRP,rdog,NaPi-III,CG9270,CG30103,blanks,CG12493,CG4562,scro"
HP,HP:0002510,Spastic tetraplegia,0.01969273003266579,14,"GstE6,Mocs1,GstE7,CG8051,na,GstE10,GstE8,GstE3,blanks,CG12493,GstE9,GstE2,otu,Elo68alpha"
HP,HP:0040078,Axonal degeneration,0.01969273003266579,7,"GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2"
HP,HP:0011096,Peripheral demyelination,0.020998020403589297,10,"GstE6,Mocs1,GstE7,CG4250,GstE10,GstE8,GstE3,GstE9,GstE2,fa2h"
HP,HP:0005180,Tricuspid regurgitation,0.02123265646573708,9,"bt,GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2,scro"
HP,HP:0031651,Abnormal tricuspid valve physiology,0.024563855063994153,9,"bt,GstE6,GstE7,GstE10,GstE8,GstE3,GstE9,GstE2,scro"
HP,HP:0000837,Increased circulating gonadotropin level,0.02829754063729537,9,"MRP,rdog,LeuRS-m,spn-E,ush,CG18213,hh,CG9270,CG4562"
